"created_at","text","location","time_zone","lang","geo","place","followers_count","friends_count","listed_count","favourites_count","statuses_count","retweet_count","reply_count","retweeted"
"Wed Nov 22 19:08:03 +0000 2017","@VideojuegosGAME @PlayStationES Es cierto que el gran turismo vale 29,99?!?!","Andalucía, España",,"es",,,18,64,0,69,69,0,0,false
"Wed Nov 22 19:08:02 +0000 2017","Luciane Leite, diretora da #WTMLAT, em entrevista para a Radio Metrópole, no programa Metrópole Turismo. Ao vivo, f… https://t.co/mnE8YhI2Gx","Expo Center Norte, São Paulo","Brasilia","pt",,,4889,3192,69,736,736,0,0,false
"Wed Nov 22 19:08:04 +0000 2017","RT @guilloleoz: Basta de la mentira del ""we listened"". Son todos manotazos de ahogado para zafar de las cagadas que ya se mandaron.… ","Córdoba, Argentina","Buenos Aires","es",,,344,334,11,311,311,0,0,false
"Wed Nov 22 19:08:07 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/AVVRXhRgGG","Caracas, Venezuela","Pacific Time (US & Canada)","es",,,190,396,0,2,2,0,0,false
"Wed Nov 22 19:08:09 +0000 2017","No te lo pierdasVeneXtremeTours: Hosteltur nos trae las últimas noticias en el mundo del turismo hosteltur: El merc… https://t.co/aIH1FlldGu","Madrid, Comunidad de Madrid",,"es",,,33,54,9,1,1,0,0,false
"Wed Nov 22 19:08:08 +0000 2017","‘Gran Turismo Sport’ update will add offline play to campaign mode https://t.co/TWrMyCKzSa https://t.co/dkDr3RzsxB","Jordan, KSA, Palestine & Qatar",,"en",,,3273,2108,123,450,450,0,0,false
"Wed Nov 22 19:08:10 +0000 2017","Hoy escribo en el blog de NTICMaster sobre #Turismo y #socialmedia 5 Motivos por los que las redes sociales están t… https://t.co/rRlqAHJKmX","España - LATAM","Madrid","es",,,34953,35565,2631,161,161,0,0,false
"Wed Nov 22 19:08:18 +0000 2017","RT @pelilense: Si se quiere incrementar el turismo, la seguridad es indispensable, Quito patrimonio cultural es una joya, el centr… ",,,"es",,,1866,3,10,0,0,0,0,false
"Wed Nov 22 19:08:19 +0000 2017","RT @ESPOLTV: A partir del 1 de diciembre, #Guayaquil se vestirá de gala y colores, para festejar la navidad, la presidenta de la… ","Cerro Santa Ana","Eastern Time (US & Canada)","es",,,9145,9,76,6,6,0,0,false
"Wed Nov 22 19:08:28 +0000 2017","RT @valencia_lab: 🗓️04/12 Jornada innovación en turismo en @valencia_lab con 3 proyectos 🔝 @guruwalk @VIVOODhotels y @playgoxp ¡No te… ","Catarroja, Valencia, España","Madrid","es",,,3410,815,144,469,469,0,0,false
"Wed Nov 22 19:08:29 +0000 2017","RT @projetotoquio92: Faltando 21 dias para a final do Mundial, os são-paulinos correm contra o tempo para garantir a ida ao Japão. As ag… ",,,"pt",,,89,65,0,10661,10661,0,0,false
"Wed Nov 22 19:08:30 +0000 2017","RT @LargaronOK: A 25 años de su partida recordamos a Roberto Mouras, el imborrable Toro de Carlos Casares. Tricampeón del Turismo C… ",,,"es",,,25,186,3,1116,1116,0,0,false
"Wed Nov 22 19:08:30 +0000 2017","RT @blast4620: https://t.co/ArLzwqgGk6","Ho Chi Minh City, VietNam",,"und",,,226,1913,2,34798,34798,0,0,false
"Wed Nov 22 19:08:30 +0000 2017","O Catraca Livre fez uma seleção com as melhores promoções da Black Friday no turismo e incluiu a Vert Hotéis!\nA... https://t.co/NsIzUAMcJd","São Paulo",,"pt",,,317,450,1,0,0,0,0,false
"Wed Nov 22 19:08:30 +0000 2017","Visita nuestra página https://t.co/VRPcLrYcMf , el directorio turístico de #aragua en Internet #turismo","CARIPE",,"es",,,228,166,4,78,78,0,0,false
"Wed Nov 22 19:08:30 +0000 2017","RT @RConfidencial: Viceministro de Turismo: Turistas que vienen a Venezuela se van maravillados https://t.co/4uQ9pMXThf https://t.co/dbxGSW…","Lago de Como, italia",,"es",,,432,458,20,36547,36547,0,0,false
"Wed Nov 22 19:08:31 +0000 2017","RT @Antuigle: 📷 La Alcaicería de Granada.\n\nArte por doquier.\n\n@PlanesGranada \n@turgranada \n@ILoveAlmeria \n\n#Granada\n#Andalucia… ",,"Amsterdam","es",,,5525,5943,49,3200,3200,0,0,false
"Wed Nov 22 19:08:34 +0000 2017","RT @Palco23_es: El Barça se fija en el turismo y las ofertas ‘flash’ para revolucionar el ‘ticketing’ del fútbol español… ",,,"es",,,108,391,8,5079,5079,0,0,false
"Wed Nov 22 19:08:39 +0000 2017","Nuevos coches y mejoras llegan a Gran Turismo Sport el 27 de noviembre https://t.co/Zrs6XKon5N via @VandalOnline",,"Athens","es",,,43,68,1,2282,2282,0,0,false
"Wed Nov 22 19:08:41 +0000 2017","Is this enough for those of you who might have been put off by the initial launch content? https://t.co/zcocOWVV2O","The Music City!",,"en",,,2073,1476,69,62484,62484,0,0,false
"Wed Nov 22 19:08:41 +0000 2017","RT @graziano_delrio: questa mattina in viaggio con @matteorenzi #trenoPd ad incontrare sindaci, associazioni e comunità, per parlare di… ","Nerviano, Lombardia",,"it",,,1925,543,190,48954,48954,0,0,false
"Wed Nov 22 19:08:43 +0000 2017","Cárcel inmediata, este chorizo se mofa de la justicia, escondido en las faldas de la Monarquía ,,,,,,,,,,,,, https://t.co/GMdnnQcQT3","Valencia",,"es",,,22,101,0,27,27,0,0,false
"Wed Nov 22 19:08:43 +0000 2017","""Las playas están habilitadas, y la gente puede venir sin problemas"" Olga Fischer, Directora de Turismo de la Gobernación de Itapúa #R800AM","Asunción, Paraguay","Atlantic Time (Canada)","es",,,42183,279,196,2282,2282,0,0,false
"Wed Nov 22 19:08:44 +0000 2017","RT @RodrigMarchena: A principios 2018 iniciará alianza público-privada Ministerio @EducacionRDo y Asociación de Hoteles y Turismo de Re… ","Dominican Republic","La Paz","es",,,0,0,0,0,0,0,0,false
"Wed Nov 22 19:08:47 +0000 2017","Etg - Turismo, Tremezzina tra le cento mete più ambite d'Italia: https://t.co/li153PJWz5 tramite @YouTube",,"Rome","it",,,1461,0,22,0,0,0,0,false
"Wed Nov 22 19:08:49 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/084qySGem0","Carabobo, Venezuela",,"es",,,76,127,1,46,46,0,0,false
"Wed Nov 22 19:08:49 +0000 2017","RT @Marlenycdc: A 1 año de inaugurada la 1ra Universidad Nacional de Turismo de Venezuela, espacio de #Paz, invito a estudiantes un… ",,,"es",,,230,1946,1,158,158,0,0,false
"Wed Nov 22 19:08:55 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/KacwFfiHLK","Valera. Estado Trujillo",,"es",,,51,238,0,1,1,0,0,false
"Wed Nov 22 19:08:58 +0000 2017","@MiClonMalvado @krls prefiere irse de turismo (así es como apoya a sus compañeros en la cárcel) a registrarse para… https://t.co/eBRglzkNra","González Zorita ","Madrid","es",,,21,25,1,6,6,0,0,false
"Wed Nov 22 19:09:00 +0000 2017","100 cosas que hacer en Madrid https://t.co/bXUj2Jpp9F  #madrid #viajar #turismo #tbloggers #tblogger  #travelbloggers #travelblogger","Madrid","Madrid","es",,,6258,4491,469,773,773,0,0,false
"Wed Nov 22 19:09:01 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/by9N7JcGLr","Yaracuy, Venezuela",,"es",,,337,448,0,1367,1367,0,0,false
"Wed Nov 22 19:09:06 +0000 2017","VIDEO: Diez extraordinarias playas que son únicas en el mundo #Turismo https://t.co/6dstxnyOkf","Puerto Ordaz - Bolívar - Vzla ","Caracas","es",,,2594,3269,77,378,378,0,0,false
"Wed Nov 22 19:09:06 +0000 2017","RT @GobernoAlem: Que tiempos aquellos en que en Antena3 hablaban solo de Venezuela y no de las empresas que se han ido de Cataluña,… ","Barcelona, Catalunya ","Madrid","es",,,2679,2555,5,15729,15729,0,0,false
"Wed Nov 22 19:09:07 +0000 2017","Cómo evitar ”perder la cabeza” cuando sales de viaje con tus hijos #turismo https://t.co/AdcmkIGLgn","Madrid, Comunidad de Madrid","Bogota","es",,,61213,35514,326,0,0,0,0,false
"Wed Nov 22 19:09:08 +0000 2017","Nos encontramos a 1 día de la Feria Internacional de Turismo de Venezuela #FitVen2017",,,"es",,,95,129,0,42,42,0,0,false
"Wed Nov 22 19:09:12 +0000 2017","RT @roma7maggio: #RaffaeleDeSimone ""Siamo stati abituati per decenni a considerare turismo e entertainment come risorse economiche e… ",,,"it",,,111,169,3,394,394,0,0,false
"Wed Nov 22 19:09:14 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/JHGW8BE1jM",,,"es",,,167,273,0,47,47,0,0,false
"Wed Nov 22 19:09:14 +0000 2017","You seen this? 👍😎 @GlasgowGaming https://t.co/lF79CXLfaF","Manchester","London","en",,,52,185,0,1038,1038,0,0,false
"Wed Nov 22 19:09:15 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ","Vigo","Madrid","es",,,901,1427,9,9136,9136,0,0,false
"Wed Nov 22 19:09:23 +0000 2017","Nos encontramos a 1 día de la Feria Internacional de Turismo de Venezuela #fitVen2017",,,"es",,,92,140,0,42,42,0,0,false
"Wed Nov 22 19:09:23 +0000 2017","Nos encontramos a 1 día de la Feria Internacional de Turismo de Venezuela #fitVen2017",,,"es",,,88,146,0,42,42,0,0,false
"Wed Nov 22 19:09:25 +0000 2017","RT @fmarin_ES: Hoy escribo en el blog de NTICMaster sobre #Turismo y #socialmedia 5 Motivos por los que las redes s… https://t.co/JT4w5wpu49",,"London","es",,,2605,142,6425,35,35,0,0,false
"Wed Nov 22 19:09:27 +0000 2017","RT @Amda: Selfie da crueldade: fauna silvestre é explorada pelo turismo - https://t.co/00dkz9jMlz https://t.co/VH96AOVeZx","Campinas/SP/Brazil","Brasilia","pt",,,1043,899,95,2591,2591,0,0,false
"Wed Nov 22 19:09:28 +0000 2017","@luigiangelo13 ¡Ya tienes tu invitación para el TEDx- Turismo 2017! Por favor, envía un Mensaje Directo con tu nomb… https://t.co/mbyGkGwu81","México","Mexico City","es",,,747174,2896,2192,26950,26950,0,0,false
"Wed Nov 22 19:09:37 +0000 2017","RT RodrigMarchena: A principios 2018 iniciará alianza público-privada Ministerio EducacionRDo y Asociación de Hoteles y Turismo de Repúbl…",,"La Paz","es",,,248,139,0,186,186,0,0,false
"Wed Nov 22 19:09:38 +0000 2017","MÉXICO TURISMO - El turismo alternativo poco a poco gana terreno frente al convencional","México","Pacific Time (US & Canada)","es",,,3733,147,59,500,500,0,0,false
"Wed Nov 22 19:09:41 +0000 2017","Ainda dá tempo de curtir Santo Antônio do Pinhal (SP) se hospedando com preços de baixa temporada https://t.co/jOKvWpv1hq","Brasil - São Paulo","Brasilia","pt",,,2628,1830,55,35,35,0,0,false
"Wed Nov 22 19:09:50 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ","de balencia, karinioh ✌\n",,"es",,,37,147,1,631,631,0,0,false
"Wed Nov 22 19:09:51 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/1nNP1iADLv","Yaracuy, Venezuela","Pacific Time (US & Canada)","es",,,1238,884,2,3286,3286,0,0,false
"Wed Nov 22 19:09:53 +0000 2017","J'aime une vidéo @YouTube : ""INSIDE GRAN TURISMO SPORT Vol.3 : HOW TO USE SCAPES"" à l'adresse https://t.co/tsC8SBb1K2.","France","Pacific Time (US & Canada)","fr",,,64,173,0,5576,5576,0,0,false
"Wed Nov 22 19:09:56 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/SH4oWQbrvv",,"Caracas","es",,,252,898,0,155,155,0,0,false
"Wed Nov 22 19:09:58 +0000 2017","RT @SosSemana: Las Delicias, una quebrada recuperada en Bogotá que el turismo está poniendo en riesgo\nhttps://t.co/W8KIhvbd3z",,"Bogota","es",,,111,589,1,297,297,0,0,false
"Wed Nov 22 19:10:02 +0000 2017","GRAN TURISMO SPORT/PS4 【BOOKOFF Online ヤフー店】 #ゲーム https://t.co/KGsuffSxZo",,"Pacific Time (US & Canada)","ja",,,2436,3620,107,7576,7576,0,0,false
"Wed Nov 22 19:10:04 +0000 2017","RT @Ayto_Ugijar: #XXExpoalpujarra\n#DulcesValverdeHervás\nPodremos degustar sus especialidades...uno de los más de 50 expositores que… ","Ugijar, Granada","Pacific Time (US & Canada)","es",,,685,842,10,1032,1032,0,0,false
"Wed Nov 22 19:10:05 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ",,,"es",,,706,912,44,3269,3269,0,0,false
"Wed Nov 22 19:10:06 +0000 2017","RT @projetotoquio92: Faltando 21 dias para a final do Mundial, os são-paulinos correm contra o tempo para garantir a ida ao Japão. As ag… ","São Paulo","Greenland","pt",,,11409,6235,11,10252,10252,0,0,false
"Wed Nov 22 19:10:06 +0000 2017","RT @Boti92i: 🔥🔥 https://t.co/XA3mSjfFpE","Cattenom, Lorraine","Paris","und",,,156,194,18,105,105,0,0,false
"Wed Nov 22 19:10:10 +0000 2017","Milagres-CE: Secretaria de Cultura e Turismo apresenta saldo positivo na realização de eventos em 2017 https://t.co/ZqF1v8Cy4g","Milagres/CE","Brasilia","pt",,,225,199,1,6,6,0,0,false
"Wed Nov 22 19:10:12 +0000 2017","Nos encontramos a 1 día de la Feria Internacional de Turismo de Venezuela #FitVen2017",,,"es",,,97,96,0,42,42,0,0,false
"Wed Nov 22 19:10:15 +0000 2017","Modelo preditivo de análise de recrutamento ministerial antecipa que o ministro do Turismo em 2019 será o Bruno de… https://t.co/PujsW9jAdj","Curitiba, Brasil","Brasilia","pt",,,270,1133,10,576,576,0,0,false
"Wed Nov 22 19:10:15 +0000 2017","RT @Ayto_Ugijar: #XXExpoAlpujarra\n#DulcesDeUgíjar\nPodremos degustar sus especialidades... uno de los más de 50 expositores que habrá… ","Ugijar, Granada","Pacific Time (US & Canada)","es",,,685,842,10,1032,1032,0,0,false
"Wed Nov 22 19:10:17 +0000 2017","RT @prazapublica: Os responsables do plan de protección deste espazo natural ribadense advirten de que é urxente regulalo: ""Non pode… ","Santiago de Compostela","Madrid","es",,,7990,1046,215,11253,11253,0,0,false
"Wed Nov 22 19:10:19 +0000 2017","RT @Ayto_Ugijar: #XXExpoalpujarra\n#DulcesYTurronesIbáñezAguado\nDisfruta de sus dulces... uno de los más de 50 expositores que encont… ","Ugijar, Granada","Pacific Time (US & Canada)","es",,,685,842,10,1032,1032,0,0,false
"Wed Nov 22 19:10:19 +0000 2017","@GameRiotArmy https://t.co/KbkwwdfpZG",,,"und",,,74,128,2,213,213,0,0,false
"Wed Nov 22 19:10:23 +0000 2017","La Eurocámara pide explicaciones a España por la precariedad laboral denunciada por 'Las Kellys' https://t.co/8aDWpSIycN","Cáceres, Brasil",,"es",,,70,140,24,444,444,0,0,false
"Wed Nov 22 19:10:26 +0000 2017","RT @Ayto_Ugijar: #XXExpoalpujarra \n#CueroArt\nDescubre su artesanía especializada en cuero...uno de los más de 50 expositores que enc… ","Ugijar, Granada","Pacific Time (US & Canada)","es",,,685,842,10,1032,1032,0,0,false
"Wed Nov 22 19:10:26 +0000 2017","RT @nao_muito: escrevendo matéria sobre minha viagem ao peru e sobre como o governo local aposta no turismo de aventura. é claro q… ","Curitiba","Brasilia","pt",,,2127,1796,71,535,535,0,0,false
"Wed Nov 22 19:10:32 +0000 2017","J'aime une vidéo @YouTube : ""INSIDE GRAN TURISMO SPORT Vol.2 : HOW TO USE THE LIVERY EDITOR"" à l'adresse https://t.co/D2qm0w0SJc.","France","Pacific Time (US & Canada)","fr",,,64,173,0,5576,5576,0,0,false
"Wed Nov 22 19:10:31 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/6I8RgX4Yh6","MARACAY","Quito","es",,,48,155,4,93,93,0,0,false
"Wed Nov 22 19:10:35 +0000 2017","RT @GerardoCoronaG: El turismo deportivo es una tendencia que se ha posicionado a nivel mundial, arroja una derrama económica de más de… ",,,"es",,,133,116,1,2316,2316,0,0,false
"Wed Nov 22 19:10:36 +0000 2017","New post: ‘Gran Turismo Sport’ brings back a classic solo racing mode https://t.co/bECSWoj0Vy",,,"en",,,111,10,25,0,0,0,0,false
"Wed Nov 22 19:10:41 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/MhYCzl9uKP Vía VTVcanal8","Zulia","Caracas","es",,,2791,3142,9,2080,2080,0,0,false
"Wed Nov 22 19:10:42 +0000 2017","Gran Turismo Sport : un mode carrière hors-ligne pour décembre.\nhttps://t.co/blz0raJsQk","Rhône Alpes Auvergne ",,"fr",,,206,587,9,1345,1345,0,0,false
"Wed Nov 22 19:10:44 +0000 2017","RT @wcastroPSUV: #22Nov | 2/2 Las áreas de abordaje  y cooperación entre ambas naciones serán agricultura, defensa, economía y finan… ",,"Caracas","es",,,1693,1122,5,64,64,0,0,false
"Wed Nov 22 19:10:44 +0000 2017","RT @thegranturismo: You asked, we listened. Free new cars, offline play, and new single-player mode coming to Gran Turismo Sport.\nhttps://t…",,,"en",,,50,398,0,260,260,0,0,false
"Wed Nov 22 19:10:49 +0000 2017","RT @nao_muito: escrevendo matéria sobre minha viagem ao peru e sobre como o governo local aposta no turismo de aventura. é claro q… ","Curitiba","Greenland","pt",,,437,1725,7,38422,38422,0,0,false
"Wed Nov 22 19:10:54 +0000 2017","RT Marlenycdc: A 1 año de inaugurada la 1ra Universidad Nacional de Turismo de Venezuela, espacio de #Paz, invito a estudiantes universita…","Maracay, Venezuela",,"es",,,39,57,0,0,0,0,0,false
"Wed Nov 22 19:10:54 +0000 2017","Huy muchas gracias oiga, conociendolos, se cargarán el turismo como en Cataluña. https://t.co/P87YnglsQQ","Valencia","Athens","es",,"{""id"":""071a52d3a927a1b8"",""url"":""https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json"",""place_type"":""city"",""name"":""Valencia"",""full_name"":""Valencia, España"",""country_code"":""ES"",""country"":""España"",""bounding_box"":{""type"":""Polygon"",""coordinates"":[[[-0.432545,39.278381],[-0.432545,39.566588],[-0.272513,39.566588],[-0.272513,39.278381]]]},""attributes"":{}}",6245,5947,68,51231,51231,0,0,false
"Wed Nov 22 19:10:56 +0000 2017","Acabou de publicar uma foto em Cacto Viagens e Turismo por Antonio José Teixeira https://t.co/ucAgSdbT3o",,"Santiago","pt",,,603,1553,1,1115,1115,0,0,false
"Wed Nov 22 19:10:57 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/9Ds2roseoi","Caracas","Caracas","es",,,11033,11333,43,906,906,0,0,false
"Wed Nov 22 19:10:57 +0000 2017","RT @BMW: From dusk till dawn. What is your favourite time to hit the streets?\nThe all-new #BMW #6series Gran Turismo. https://t.co/RGzdcHpQ…",,"Pacific Time (US & Canada)","en",,,2,47,0,750,750,0,0,false
"Wed Nov 22 19:11:00 +0000 2017","RT @prensaucr: En minutos @MoralesGerardo1 en acto apertura de carrera de Licenciatura en Turismo e inauguración de aulas en #Humahuaca #UN…","Reyes - Jujuy - Argentina","Santiago","es",,,435,357,2,2102,2102,0,0,false
"Wed Nov 22 19:11:02 +0000 2017","RT @PFeminismos: “¿Qué hace una mujer fuera de la cocina? Turismo. La violencia contra la mujer no es un chiste. No seas cómplice”.… ","Bizkaia, País Vasco","Athens","es",,,2964,2420,54,56231,56231,0,0,false
"Wed Nov 22 19:11:03 +0000 2017","RT @MITURElSalvador: El Salvador es un destino turístico atractivo para los visitantes internacionales, estamos trabajando por promover… ",,"Tijuana","es",,,272,1039,11,161,161,0,0,false
"Wed Nov 22 19:11:08 +0000 2017","Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… https://t.co/ygOybquy2r","Maracay, Venezuela","Pacific Time (US & Canada)","es",,,4978,2238,6,3239,3239,0,0,false
